time,steps
2024-06-25 20:14:43,7
2024-06-25 20:44:43,7
2024-06-25 21:14:43,88
2024-06-25 21:44:43,32
2024-06-25 22:14:43,49
2024-06-25 22:44:43,16
2024-06-25 23:14:43,47
2024-06-25 23:44:43,57
2024-06-26 00:14:43,3
2024-06-26 00:44:43,1
2024-06-26 01:14:43,86
2024-06-26 01:44:43,98
2024-06-26 02:14:43,57
2024-06-26 02:44:43,70
2024-06-26 03:14:43,36
2024-06-26 03:44:43,70
2024-06-26 04:14:43,38
2024-06-26 04:44:43,98
2024-06-26 05:14:43,0
2024-06-26 05:44:43,80
2024-06-26 06:14:43,86
2024-06-26 06:44:43,75
2024-06-26 07:14:43,55
2024-06-26 07:44:43,56
2024-06-26 08:14:43,82
2024-06-26 08:44:43,87
2024-06-26 09:14:43,18
2024-06-26 09:44:43,45
2024-06-26 10:14:43,47
2024-06-26 10:44:43,85
2024-06-26 11:14:43,14
2024-06-26 11:44:43,56
2024-06-26 12:14:43,23
2024-06-26 12:44:43,22
2024-06-26 13:14:43,60
2024-06-26 13:44:43,26
2024-06-26 14:14:43,9
2024-06-26 14:44:43,84
2024-06-26 15:14:43,42
2024-06-26 15:44:43,18
2024-06-26 16:14:43,28
2024-06-26 16:44:43,54
2024-06-26 17:14:43,0
2024-06-26 17:44:43,95
2024-06-26 18:14:43,58
2024-06-26 18:44:43,40
2024-06-26 19:14:43,74
2024-06-26 19:44:43,32
2024-06-26 20:14:43,40
2024-06-26 20:44:43,86
2024-06-26 21:14:43,9
2024-06-26 21:44:43,55
2024-06-26 22:14:43,70
2024-06-26 22:44:43,47
2024-06-26 23:14:43,19
2024-06-26 23:44:43,51
2024-06-27 00:14:43,37
2024-06-27 00:44:43,72
2024-06-27 01:14:43,73
2024-06-27 01:44:43,19
2024-06-27 02:14:43,44
2024-06-27 02:44:43,26
2024-06-27 03:14:43,36
2024-06-27 03:44:43,54
2024-06-27 04:14:43,52
2024-06-27 04:44:43,18
2024-06-27 05:14:43,55
2024-06-27 05:44:43,35
2024-06-27 06:14:43,86
2024-06-27 06:44:43,18
2024-06-27 07:14:43,30
2024-06-27 07:44:43,84
2024-06-27 08:14:43,1
2024-06-27 08:44:43,93
2024-06-27 09:14:43,7
2024-06-27 09:44:43,79
2024-06-27 10:14:43,72
2024-06-27 10:44:43,5
2024-06-27 11:14:43,13
2024-06-27 11:44:43,76
2024-06-27 12:14:43,91
2024-06-27 12:44:43,19
2024-06-27 13:14:43,65
2024-06-27 13:44:43,5
2024-06-27 14:14:43,99
2024-06-27 14:44:43,58
2024-06-27 15:14:43,28
2024-06-27 15:44:43,69
2024-06-27 16:14:43,0
2024-06-27 16:44:43,59
2024-06-27 17:14:43,98
2024-06-27 17:44:43,57
2024-06-27 18:14:43,39
2024-06-27 18:44:43,62
2024-06-27 19:14:43,36
2024-06-27 19:44:43,24
2024-06-27 20:14:43,25
2024-06-27 20:44:43,34
2024-06-27 21:14:43,94
2024-06-27 21:44:43,47
2024-06-27 22:14:43,69
2024-06-27 22:44:43,3
2024-06-27 23:14:43,32
2024-06-27 23:44:43,80
2024-06-28 00:14:43,62
2024-06-28 00:44:43,36
2024-06-28 01:14:43,47
2024-06-28 01:44:43,22
2024-06-28 02:14:43,86
2024-06-28 02:44:43,23
2024-06-28 03:14:43,91
2024-06-28 03:44:43,63
2024-06-28 04:14:43,98
2024-06-28 04:44:43,75
2024-06-28 05:14:43,74
2024-06-28 05:44:43,68
2024-06-28 06:14:43,79
2024-06-28 06:44:43,81
2024-06-28 07:14:43,36
2024-06-28 07:44:43,93
2024-06-28 08:14:43,95
2024-06-28 08:44:43,21
2024-06-28 09:14:43,27
2024-06-28 09:44:43,19
2024-06-28 10:14:43,94
2024-06-28 10:44:43,56
2024-06-28 11:14:43,13
2024-06-28 11:44:43,62
2024-06-28 12:14:43,99
2024-06-28 12:44:43,19
2024-06-28 13:14:43,82
2024-06-28 13:44:43,69
2024-06-28 14:14:43,56
2024-06-28 14:44:43,28
2024-06-28 15:14:43,92
2024-06-28 15:44:43,4
2024-06-28 16:14:43,37
2024-06-28 16:44:43,100
2024-06-28 17:14:43,7
2024-06-28 17:44:43,63
2024-06-28 18:14:43,77
2024-06-28 18:44:43,55
2024-06-28 19:14:43,87
2024-06-28 19:44:43,82
2024-06-28 20:14:43,35
2024-06-28 20:44:43,23
2024-06-28 21:14:43,0
2024-06-28 21:44:43,9
2024-06-28 22:14:43,44
2024-06-28 22:44:43,8
2024-06-28 23:14:43,88
2024-06-28 23:44:43,43
2024-06-29 00:14:43,30
2024-06-29 00:44:43,68
2024-06-29 01:14:43,77
2024-06-29 01:44:43,84
2024-06-29 02:14:43,92
2024-06-29 02:44:43,94
2024-06-29 03:14:43,39
2024-06-29 03:44:43,42
2024-06-29 04:14:43,36
2024-06-29 04:44:43,40
2024-06-29 05:14:43,28
2024-06-29 05:44:43,75
2024-06-29 06:14:43,57
2024-06-29 06:44:43,53
2024-06-29 07:14:43,44
2024-06-29 07:44:43,81
2024-06-29 08:14:43,39
2024-06-29 08:44:43,48
2024-06-29 09:14:43,30
2024-06-29 09:44:43,97
2024-06-29 10:14:43,81
2024-06-29 10:44:43,96
2024-06-29 11:14:43,94
2024-06-29 11:44:43,10
2024-06-29 12:14:43,3
2024-06-29 12:44:43,25
2024-06-29 13:14:43,25
2024-06-29 13:44:43,92
2024-06-29 14:14:43,2
2024-06-29 14:44:43,15
2024-06-29 15:14:43,78
2024-06-29 15:44:43,61
2024-06-29 16:14:43,70
2024-06-29 16:44:43,36
2024-06-29 17:14:43,92
2024-06-29 17:44:43,35
2024-06-29 18:14:43,7
2024-06-29 18:44:43,64
2024-06-29 19:14:43,17
2024-06-29 19:44:43,65
2024-06-29 20:14:43,20
2024-06-29 20:44:43,33
2024-06-29 21:14:43,85
2024-06-29 21:44:43,98
2024-06-29 22:14:43,7
2024-06-29 22:44:43,55
2024-06-29 23:14:43,96
2024-06-29 23:44:43,83
2024-06-30 00:14:43,23
2024-06-30 00:44:43,86
2024-06-30 01:14:43,13
2024-06-30 01:44:43,53
2024-06-30 02:14:43,24
2024-06-30 02:44:43,30
2024-06-30 03:14:43,48
2024-06-30 03:44:43,99
2024-06-30 04:14:43,73
2024-06-30 04:44:43,87
2024-06-30 05:14:43,0
2024-06-30 05:44:43,30
2024-06-30 06:14:43,47
2024-06-30 06:44:43,43
2024-06-30 07:14:43,1
2024-06-30 07:44:43,73
2024-06-30 08:14:43,46
2024-06-30 08:44:43,47
2024-06-30 09:14:43,13
2024-06-30 09:44:43,74
2024-06-30 10:14:43,16
2024-06-30 10:44:43,52
2024-06-30 11:14:43,5
2024-06-30 11:44:43,55
2024-06-30 12:14:43,12
2024-06-30 12:44:43,75
2024-06-30 13:14:43,63
2024-06-30 13:44:43,4
2024-06-30 14:14:43,6
2024-06-30 14:44:43,33
2024-06-30 15:14:43,50
2024-06-30 15:44:43,34
2024-06-30 16:14:43,44
2024-06-30 16:44:43,93
2024-06-30 17:14:43,13
2024-06-30 17:44:43,6
2024-06-30 18:14:43,2
2024-06-30 18:44:43,2
2024-06-30 19:14:43,89
2024-06-30 19:44:43,79
2024-06-30 20:14:43,3
2024-06-30 20:44:43,47
2024-06-30 21:14:43,96
2024-06-30 21:44:43,61
2024-06-30 22:14:43,53
2024-06-30 22:44:43,19
2024-06-30 23:14:43,29
2024-06-30 23:44:43,75
2024-07-01 00:14:43,65
2024-07-01 00:44:43,41
2024-07-01 01:14:43,31
2024-07-01 01:44:43,61
2024-07-01 02:14:43,63
2024-07-01 02:44:43,74
2024-07-01 03:14:43,83
2024-07-01 03:44:43,29
2024-07-01 04:14:43,82
2024-07-01 04:44:43,77
2024-07-01 05:14:43,81
2024-07-01 05:44:43,68
2024-07-01 06:14:43,30
2024-07-01 06:44:43,39
2024-07-01 07:14:43,90
2024-07-01 07:44:43,38
2024-07-01 08:14:43,28
2024-07-01 08:44:43,27
2024-07-01 09:14:43,35
2024-07-01 09:44:43,8
2024-07-01 10:14:43,11
2024-07-01 10:44:43,31
2024-07-01 11:14:43,4
2024-07-01 11:44:43,9
2024-07-01 12:14:43,55
2024-07-01 12:44:43,7
2024-07-01 13:14:43,26
2024-07-01 13:44:43,16
time,steps
2024-06-10 17:52:04,11
2024-06-10 18:22:04,67
2024-06-10 18:52:04,77
2024-06-10 19:22:04,63
2024-06-10 19:52:04,84
2024-06-10 20:22:04,14
2024-06-10 20:52:04,18
2024-06-10 21:22:04,45
2024-06-10 21:52:04,50
2024-06-10 22:22:04,13
2024-06-10 22:52:04,78
2024-06-10 23:22:04,84
2024-06-10 23:52:04,56
2024-06-11 00:22:04,76
2024-06-11 00:52:04,28
2024-06-11 01:22:04,97
2024-06-11 01:52:04,81
2024-06-11 02:22:04,5
2024-06-11 02:52:04,95
2024-06-11 03:22:04,60
2024-06-11 03:52:04,54
2024-06-11 04:22:04,25
2024-06-11 04:52:04,98
2024-06-11 05:22:04,53
2024-06-11 05:52:04,37
2024-06-11 06:22:04,40
2024-06-11 06:52:04,11
2024-06-11 07:22:04,29
2024-06-11 07:52:04,99
2024-06-11 08:22:04,4
2024-06-11 08:52:04,52
2024-06-11 09:22:04,70
2024-06-11 09:52:04,58
2024-06-11 10:22:04,98
2024-06-11 10:52:04,46
2024-06-11 11:22:04,30
2024-06-11 11:52:04,42
2024-06-11 12:22:04,36
2024-06-11 12:52:04,1
2024-06-11 13:22:04,1
2024-06-11 13:52:04,5
2024-06-11 14:22:04,79
2024-06-11 14:52:04,67
2024-06-11 15:22:04,8
2024-06-11 15:52:04,59
2024-06-11 16:22:04,98
2024-06-11 16:52:04,53
2024-06-11 17:22:04,90
2024-06-11 17:52:04,44
2024-06-11 18:22:04,48
2024-06-11 18:52:04,20
2024-06-11 19:22:04,55
2024-06-11 19:52:04,41
2024-06-11 20:22:04,94
2024-06-11 20:52:04,62
2024-06-11 21:22:04,58
2024-06-11 21:52:04,52
2024-06-11 22:22:04,51
2024-06-11 22:52:04,84
2024-06-11 23:22:04,94
2024-06-11 23:52:04,27
2024-06-12 00:22:04,19
2024-06-12 00:52:04,13
2024-06-12 01:22:04,62
2024-06-12 01:52:04,7
2024-06-12 02:22:04,80
2024-06-12 02:52:04,18
2024-06-12 03:22:04,71
2024-06-12 03:52:04,94
2024-06-12 04:22:04,68
2024-06-12 04:52:04,31
2024-06-12 05:22:04,69
2024-06-12 05:52:04,14
2024-06-12 06:22:04,50
2024-06-12 06:52:04,11
2024-06-12 07:22:04,74
2024-06-12 07:52:04,59
2024-06-12 08:22:04,42
2024-06-12 08:52:04,31
2024-06-12 09:22:04,7
2024-06-12 09:52:04,58
2024-06-12 10:22:04,16
2024-06-12 10:52:04,22
2024-06-12 11:22:04,5
2024-06-12 11:52:04,48
2024-06-12 12:22:04,24
2024-06-12 12:52:04,18
2024-06-12 13:22:04,55
2024-06-12 13:52:04,27
2024-06-12 14:22:04,60
2024-06-12 14:52:04,34
2024-06-12 15:22:04,20
2024-06-12 15:52:04,14
2024-06-12 16:22:04,14
2024-06-12 16:52:04,61
2024-06-12 17:22:04,90
2024-06-12 17:52:04,95
2024-06-12 18:22:04,97
2024-06-12 18:52:04,57
2024-06-12 19:22:04,43
2024-06-12 19:52:04,21
2024-06-12 20:22:04,64
2024-06-12 20:52:04,15
2024-06-12 21:22:04,85
2024-06-12 21:52:04,72
2024-06-12 22:22:04,69
2024-06-12 22:52:04,93
2024-06-12 23:22:04,62
2024-06-12 23:52:04,9
2024-06-13 00:22:04,18
2024-06-13 00:52:04,40
2024-06-13 01:22:04,60
2024-06-13 01:52:04,81
2024-06-13 02:22:04,0
2024-06-13 02:52:04,58
2024-06-13 03:22:04,1
2024-06-13 03:52:04,45
2024-06-13 04:22:04,37
2024-06-13 04:52:04,68
2024-06-13 05:22:04,84
2024-06-13 05:52:04,28
2024-06-13 06:22:04,84
2024-06-13 06:52:04,38
2024-06-13 07:22:04,88
2024-06-13 07:52:04,7
2024-06-13 08:22:04,97
2024-06-13 08:52:04,70
2024-06-13 09:22:04,7
2024-06-13 09:52:04,68
2024-06-13 10:22:04,16
2024-06-13 10:52:04,96
2024-06-13 11:22:04,76
2024-06-13 11:52:04,94
2024-06-13 12:22:04,0
2024-06-13 12:52:04,42
2024-06-13 13:22:04,84
2024-06-13 13:52:04,50
2024-06-13 14:22:04,66
2024-06-13 14:52:04,81
2024-06-13 15:22:04,38
2024-06-13 15:52:04,60
2024-06-13 16:22:04,52
2024-06-13 16:52:04,52
2024-06-13 17:22:04,39
2024-06-13 17:52:04,42
2024-06-13 18:22:04,12
2024-06-13 18:52:04,3
2024-06-13 19:22:04,53
2024-06-13 19:52:04,98
2024-06-13 20:22:04,14
2024-06-13 20:52:04,81
2024-06-13 21:22:04,11
2024-06-13 21:52:04,72
2024-06-13 22:22:04,23
2024-06-13 22:52:04,93
2024-06-13 23:22:04,72
2024-06-13 23:52:04,18
2024-06-14 00:22:04,50
2024-06-14 00:52:04,78
2024-06-14 01:22:04,10
2024-06-14 01:52:04,83
2024-06-14 02:22:04,88
2024-06-14 02:52:04,84
2024-06-14 03:22:04,88
2024-06-14 03:52:04,10
2024-06-14 04:22:04,83
2024-06-14 04:52:04,54
2024-06-14 05:22:04,72
2024-06-14 05:52:04,68
2024-06-14 06:22:04,93
2024-06-14 06:52:04,4
2024-06-14 07:22:04,77
2024-06-14 07:52:04,38
2024-06-14 08:22:04,12
2024-06-14 08:52:04,51
2024-06-14 09:22:04,43
2024-06-14 09:52:04,49
2024-06-14 10:22:04,88
2024-06-14 10:52:04,28
2024-06-14 11:22:04,68
2024-06-14 11:52:04,7
2024-06-14 12:22:04,72
2024-06-14 12:52:04,65
2024-06-14 13:22:04,54
2024-06-14 13:52:04,28
2024-06-14 14:22:04,2
2024-06-14 14:52:04,8
2024-06-14 15:22:04,7
2024-06-14 15:52:04,73
2024-06-14 16:22:04,97
2024-06-14 16:52:04,15
2024-06-14 17:22:04,19
2024-06-14 17:52:04,33
2024-06-14 18:22:04,5
2024-06-14 18:52:04,93
2024-06-14 19:22:04,23
2024-06-14 19:52:04,32
2024-06-14 20:22:04,16
2024-06-14 20:52:04,36
2024-06-14 21:22:04,82
2024-06-14 21:52:04,93
2024-06-14 22:22:04,42
2024-06-14 22:52:04,4
2024-06-14 23:22:04,7
2024-06-14 23:52:04,23
2024-06-15 00:22:04,71
2024-06-15 00:52:04,29
2024-06-15 01:22:04,84
2024-06-15 01:52:04,82
2024-06-15 02:22:04,54
2024-06-15 02:52:04,32
2024-06-15 03:22:04,54
2024-06-15 03:52:04,77
2024-06-15 04:22:04,7
2024-06-15 04:52:04,21
2024-06-15 05:22:04,17
2024-06-15 05:52:04,36
2024-06-15 06:22:04,3
2024-06-15 06:52:04,77
2024-06-15 07:22:04,95
2024-06-15 07:52:04,31
2024-06-15 08:22:04,96
2024-06-15 08:52:04,60
2024-06-15 09:22:04,96
2024-06-15 09:52:04,32
2024-06-15 10:22:04,75
2024-06-15 10:52:04,8
2024-06-15 11:22:04,17
2024-06-15 11:52:04,8
2024-06-15 12:22:04,98
2024-06-15 12:52:04,55
2024-06-15 13:22:04,32
2024-06-15 13:52:04,64
2024-06-15 14:22:04,76
2024-06-15 14:52:04,81
2024-06-15 15:22:04,93
2024-06-15 15:52:04,100
2024-06-15 16:22:04,19
2024-06-15 16:52:04,44
2024-06-15 17:22:04,59
2024-06-15 17:52:04,31
2024-06-15 18:22:04,77
2024-06-15 18:52:04,50
2024-06-15 19:22:04,46
2024-06-15 19:52:04,5
2024-06-15 20:22:04,53
2024-06-15 20:52:04,62
2024-06-15 21:22:04,65
2024-06-15 21:52:04,12
2024-06-15 22:22:04,8
2024-06-15 22:52:04,84
2024-06-15 23:22:04,61
2024-06-15 23:52:04,41
2024-06-16 00:22:04,29
2024-06-16 00:52:04,23
2024-06-16 01:22:04,96
2024-06-16 01:52:04,85
2024-06-16 02:22:04,3
2024-06-16 02:52:04,64
2024-06-16 03:22:04,31
2024-06-16 03:52:04,94
2024-06-16 04:22:04,21
2024-06-16 04:52:04,63
2024-06-16 05:22:04,63
2024-06-16 05:52:04,10
2024-06-16 06:22:04,78
2024-06-16 06:52:04,78
2024-06-16 07:22:04,64
2024-06-16 07:52:04,51
2024-06-16 08:22:04,74
2024-06-16 08:52:04,67
2024-06-16 09:22:04,18
2024-06-16 09:52:04,69
2024-06-16 10:22:04,97
2024-06-16 10:52:04,0
2024-06-16 11:22:04,10
2024-06-16 11:52:04,67
2024-06-16 12:22:04,36
2024-06-16 12:52:04,34
2024-06-16 13:22:04,10
2024-06-16 13:52:04,13
2024-06-16 14:22:04,32
2024-06-16 14:52:04,94
2024-06-16 15:22:04,58
2024-06-16 15:52:04,44
2024-06-16 16:22:04,16
2024-06-16 16:52:04,78
2024-06-16 17:22:04,78
2024-06-16 17:52:04,68
2024-06-16 18:22:04,25
2024-06-16 18:52:04,12
2024-06-16 19:22:04,43
2024-06-16 19:52:04,18
2024-06-16 20:22:04,92
2024-06-16 20:52:04,81
2024-06-16 21:22:04,25
2024-06-16 21:52:04,55
2024-06-16 22:22:04,54
2024-06-16 22:52:04,54
2024-06-16 23:22:04,1
2024-06-16 23:52:04,38
2024-06-17 00:22:04,39
2024-06-17 00:52:04,97
2024-06-17 01:22:04,78
2024-06-17 01:52:04,63
2024-06-17 02:22:04,93
2024-06-17 02:52:04,13
2024-06-17 03:22:04,52
2024-06-17 03:52:04,29
2024-06-17 04:22:04,10
2024-06-17 04:52:04,36
2024-06-17 05:22:04,78
2024-06-17 05:52:04,69
2024-06-17 06:22:04,90
2024-06-17 06:52:04,79
2024-06-17 07:22:04,7
2024-06-17 07:52:04,91
2024-06-17 08:22:04,80
2024-06-17 08:52:04,54
2024-06-17 09:22:04,77
2024-06-17 09:52:04,65
2024-06-17 10:22:04,83
2024-06-17 10:52:04,84
2024-06-17 11:22:04,56
2024-06-17 11:52:04,69
2024-06-17 12:22:04,43
2024-06-17 12:52:04,25
2024-06-17 13:22:04,15
2024-06-17 13:52:04,38
2024-06-17 14:22:04,35
2024-06-17 14:52:04,63
2024-06-17 15:22:04,49
2024-06-17 15:52:04,10
2024-06-17 16:22:04,82
2024-06-17 16:52:04,30
2024-06-17 17:22:04,76
2024-06-17 17:52:04,79
2024-06-17 18:22:04,100
2024-06-17 18:52:04,82
2024-06-17 19:22:04,17
2024-06-17 19:52:04,100
2024-06-17 20:22:04,88
2024-06-17 20:52:04,87
2024-06-17 21:22:04,13
2024-06-17 21:52:04,98
2024-06-17 22:22:04,81
2024-06-17 22:52:04,98
2024-06-17 23:22:04,51
2024-06-17 23:52:04,66
2024-06-18 00:22:04,26
2024-06-18 00:52:04,67
2024-06-18 01:22:04,90
2024-06-18 01:52:04,14
2024-06-18 02:22:04,97
2024-06-18 02:52:04,55
2024-06-18 03:22:04,69
2024-06-18 03:52:04,65
2024-06-18 04:22:04,72
2024-06-18 04:52:04,84
2024-06-18 05:22:04,3
2024-06-18 05:52:04,82
2024-06-18 06:22:04,24
2024-06-18 06:52:04,73
2024-06-18 07:22:04,35
2024-06-18 07:52:04,85
2024-06-18 08:22:04,87
2024-06-18 08:52:04,77
2024-06-18 09:22:04,67
2024-06-18 09:52:04,93
2024-06-18 10:22:04,91
2024-06-18 10:52:04,82
2024-06-18 11:22:04,35
2024-06-18 11:52:04,52
2024-06-18 12:22:04,49
2024-06-18 12:52:04,71
2024-06-18 13:22:04,69
2024-06-18 13:52:04,47
2024-06-18 14:22:04,66
2024-06-18 14:52:04,27
2024-06-18 15:22:04,76
2024-06-18 15:52:04,42
2024-06-18 16:22:04,74
2024-06-18 16:52:04,86
2024-06-18 17:22:04,96
2024-06-18 17:52:04,88
2024-06-18 18:22:04,6
2024-06-18 18:52:04,88
2024-06-18 19:22:04,75
2024-06-18 19:52:04,58
2024-06-18 20:22:04,44
2024-06-18 20:52:04,78
2024-06-18 21:22:04,69
2024-06-18 21:52:04,86
2024-06-18 22:22:04,18
2024-06-18 22:52:04,88
2024-06-18 23:22:04,92
2024-06-18 23:52:04,94
2024-06-19 00:22:04,11
2024-06-19 00:52:04,31
2024-06-19 01:22:04,84
2024-06-19 01:52:04,18
2024-06-19 02:22:04,76
2024-06-19 02:52:04,87
2024-06-19 03:22:04,59
2024-06-19 03:52:04,0
2024-06-19 04:22:04,87
2024-06-19 04:52:04,59
2024-06-19 05:22:04,39
2024-06-19 05:52:04,57
2024-06-19 06:22:04,63
2024-06-19 06:52:04,41
2024-06-19 07:22:04,46
2024-06-19 07:52:04,31
2024-06-19 08:22:04,58
2024-06-19 08:52:04,50
2024-06-19 09:22:04,10
2024-06-19 09:52:04,20
2024-06-19 10:22:04,51
2024-06-19 10:52:04,68
2024-06-19 11:22:04,18
2024-06-19 11:52:04,46
2024-06-19 12:22:04,27
2024-06-19 12:52:04,79
2024-06-19 13:22:04,47
2024-06-19 13:52:04,72
2024-06-19 14:22:04,19
2024-06-19 14:52:04,33
2024-06-19 15:22:04,1
2024-06-19 15:52:04,14
2024-06-19 16:22:04,82
2024-06-19 16:52:04,34
2024-06-19 17:22:04,64
2024-06-19 17:52:04,46
2024-06-19 18:22:04,92
2024-06-19 18:52:04,24
2024-06-19 19:22:04,24
2024-06-19 19:52:04,96
2024-06-19 20:22:04,64
2024-06-19 20:52:04,25
2024-06-19 21:22:04,57
2024-06-19 21:52:04,67
2024-06-19 22:22:04,75
2024-06-19 22:52:04,81
2024-06-19 23:22:04,60
2024-06-19 23:52:04,87
2024-06-20 00:22:04,28
2024-06-20 00:52:04,6
2024-06-20 01:22:04,51
2024-06-20 01:52:04,24
2024-06-20 02:22:04,89
2024-06-20 02:52:04,77
2024-06-20 03:22:04,79
2024-06-20 03:52:04,2
2024-06-20 04:22:04,63
2024-06-20 04:52:04,67
2024-06-20 05:22:04,67
2024-06-20 05:52:04,8
2024-06-20 06:22:04,61
2024-06-20 06:52:04,0
2024-06-20 07:22:04,30
2024-06-20 07:52:04,59
2024-06-20 08:22:04,63
2024-06-20 08:52:04,13
2024-06-20 09:22:04,96
2024-06-20 09:52:04,28
2024-06-20 10:22:04,59
2024-06-20 10:52:04,100
2024-06-20 11:22:04,16
2024-06-20 11:52:04,11
2024-06-20 12:22:04,80
2024-06-20 12:52:04,71
2024-06-20 13:22:04,84
2024-06-20 13:52:04,86
2024-06-20 14:22:04,37
2024-06-20 14:52:04,47
2024-06-20 15:22:04,4
2024-06-20 15:52:04,28
2024-06-20 16:22:04,20
2024-06-20 16:52:04,73
2024-06-20 17:22:04,50
2024-06-20 17:52:04,51
2024-06-20 18:22:04,65
2024-06-20 18:52:04,46
2024-06-20 19:22:04,57
2024-06-20 19:52:04,56
2024-06-20 20:22:04,2
2024-06-20 20:52:04,26
2024-06-20 21:22:04,17
2024-06-20 21:52:04,54
2024-06-20 22:22:04,15
2024-06-20 22:52:04,15
2024-06-20 23:22:04,87
2024-06-20 23:52:04,31
2024-06-21 00:22:04,5
2024-06-21 00:52:04,25
2024-06-21 01:22:04,17
2024-06-21 01:52:04,73
2024-06-21 02:22:04,73
2024-06-21 02:52:04,89
2024-06-21 03:22:04,12
2024-06-21 03:52:04,42
2024-06-21 04:22:04,34
2024-06-21 04:52:04,7
2024-06-21 05:22:04,84
2024-06-21 05:52:04,41
2024-06-21 06:22:04,81
2024-06-21 06:52:04,48
2024-06-21 07:22:04,89
2024-06-21 07:52:04,97
2024-06-21 08:22:04,96
2024-06-21 08:52:04,49
2024-06-21 09:22:04,44
2024-06-21 09:52:04,84
2024-06-21 10:22:04,1
2024-06-21 10:52:04,72
2024-06-21 11:22:04,86
2024-06-21 11:52:04,72
2024-06-21 12:22:04,97
2024-06-21 12:52:04,1
2024-06-21 13:22:04,50
2024-06-21 13:52:04,30
2024-06-21 14:22:04,47
2024-06-21 14:52:04,35
2024-06-21 15:22:04,29
2024-06-21 15:52:04,65
2024-06-21 16:22:04,10
2024-06-21 16:52:04,55
2024-06-21 17:22:04,58
2024-06-21 17:52:04,68
2024-06-21 18:22:04,41
2024-06-21 18:52:04,73
2024-06-21 19:22:04,36
2024-06-21 19:52:04,75
2024-06-21 20:22:04,14
2024-06-21 20:52:04,98
2024-06-21 21:22:04,76
2024-06-21 21:52:04,2
2024-06-21 22:22:04,35
2024-06-21 22:52:04,48
2024-06-21 23:22:04,85
2024-06-21 23:52:04,89
2024-06-22 00:22:04,84
2024-06-22 00:52:04,69
2024-06-22 01:22:04,33
2024-06-22 01:52:04,10
2024-06-22 02:22:04,95
2024-06-22 02:52:04,45
2024-06-22 03:22:04,35
2024-06-22 03:52:04,5
2024-06-22 04:22:04,68
2024-06-22 04:52:04,91
2024-06-22 05:22:04,94
2024-06-22 05:52:04,61
2024-06-22 06:22:04,93
2024-06-22 06:52:04,14
2024-06-22 07:22:04,45
2024-06-22 07:52:04,18
2024-06-22 08:22:04,78
2024-06-22 08:52:04,88
2024-06-22 09:22:04,48
2024-06-22 09:52:04,44
2024-06-22 10:22:04,52
2024-06-22 10:52:04,41
2024-06-22 11:22:04,4
2024-06-22 11:52:04,27
2024-06-22 12:22:04,71
2024-06-22 12:52:04,18
2024-06-22 13:22:04,68
2024-06-22 13:52:04,0
2024-06-22 14:22:04,50
2024-06-22 14:52:04,71
2024-06-22 15:22:04,14
2024-06-22 15:52:04,54
2024-06-22 16:22:04,70
2024-06-22 16:52:04,32
2024-06-22 17:22:04,6
2024-06-22 17:52:04,7
2024-06-22 18:22:04,62
2024-06-22 18:52:04,56
2024-06-22 19:22:04,97
2024-06-22 19:52:04,36
2024-06-22 20:22:04,28
2024-06-22 20:52:04,91
2024-06-22 21:22:04,17
2024-06-22 21:52:04,53
2024-06-22 22:22:04,97
2024-06-22 22:52:04,33
2024-06-22 23:22:04,79
2024-06-22 23:52:04,55
2024-06-23 00:22:04,10
2024-06-23 00:52:04,0
2024-06-23 01:22:04,39
2024-06-23 01:52:04,74
2024-06-23 02:22:04,7
2024-06-23 02:52:04,91
2024-06-23 03:22:04,50
2024-06-23 03:52:04,14
2024-06-23 04:22:04,51
2024-06-23 04:52:04,61
2024-06-23 05:22:04,29
2024-06-23 05:52:04,39
2024-06-23 06:22:04,55
2024-06-23 06:52:04,82
2024-06-23 07:22:04,92
2024-06-23 07:52:04,47
2024-06-23 08:22:04,52
2024-06-23 08:52:04,43
2024-06-23 09:22:04,39
2024-06-23 09:52:04,98
2024-06-23 10:22:04,29
2024-06-23 10:52:04,72
2024-06-23 11:22:04,49
2024-06-23 11:52:04,56
2024-06-23 12:22:04,23
2024-06-23 12:52:04,78
2024-06-23 13:22:04,31
2024-06-23 13:52:04,39
2024-06-23 14:22:04,47
2024-06-23 14:52:04,30
2024-06-23 15:22:04,26
2024-06-23 15:52:04,90
2024-06-23 16:22:04,17
2024-06-23 16:52:04,100
2024-06-23 17:22:04,3
2024-06-23 17:52:04,46
2024-06-23 18:22:04,46
2024-06-23 18:52:04,99
2024-06-23 19:22:04,5
2024-06-23 19:52:04,14
2024-06-23 20:22:04,75
2024-06-23 20:52:04,96
2024-06-23 21:22:04,69
2024-06-23 21:52:04,14
2024-06-23 22:22:04,51
2024-06-23 22:52:04,60
2024-06-23 23:22:04,71
2024-06-23 23:52:04,89
2024-06-24 00:22:04,74
2024-06-24 00:52:04,99
2024-06-24 01:22:04,46
2024-06-24 01:52:04,94
2024-06-24 02:22:04,81
2024-06-24 02:52:04,45
2024-06-24 03:22:04,55
2024-06-24 03:52:04,5
2024-06-24 04:22:04,2
2024-06-24 04:52:04,51
2024-06-24 05:22:04,46
2024-06-24 05:52:04,59
2024-06-24 06:22:04,66
2024-06-24 06:52:04,64
2024-06-24 07:22:04,33
2024-06-24 07:52:04,27
2024-06-24 08:22:04,6
2024-06-24 08:52:04,49
2024-06-24 09:22:04,85
